Date,Open,High,Low,Close,Adj Close,Volume
2018-12-11,228.100006,238.000000,223.000000,234.550003,234.550003,7242
2018-12-12,233.100006,257.000000,230.050003,244.600006,244.600006,22756
2018-12-13,247.000000,249.899994,235.000000,236.699997,236.699997,10543
2018-12-14,235.149994,238.000000,231.699997,234.800003,234.800003,6768
2018-12-17,239.899994,242.350006,235.000000,236.449997,236.449997,6793
2018-12-18,236.500000,236.500000,230.699997,233.250000,233.250000,3227
2018-12-19,233.300003,237.500000,233.000000,233.350006,233.350006,6248
2018-12-20,234.399994,237.949997,229.149994,231.850006,231.850006,13940
2018-12-21,230.600006,239.000000,229.000000,234.399994,234.399994,3971
2018-12-24,233.199997,233.199997,208.000000,210.199997,210.199997,209877
2018-12-26,209.250000,215.850006,207.250000,212.449997,212.449997,55526
2018-12-27,214.850006,218.899994,213.500000,217.149994,217.149994,12693
2018-12-28,217.350006,218.649994,214.000000,216.500000,216.500000,3447
2018-12-31,214.550003,218.399994,209.300003,212.949997,212.949997,14638
2019-01-01,212.149994,216.000000,210.250000,213.149994,213.149994,9733
2019-01-02,217.000000,218.350006,212.000000,215.850006,215.850006,4525
2019-01-03,214.899994,219.000000,214.000000,214.649994,214.649994,3550
2019-01-04,215.399994,217.699997,215.000000,216.850006,216.850006,11385
2019-01-07,214.500000,220.000000,214.199997,215.250000,215.250000,8860
2019-01-08,215.149994,216.949997,215.000000,215.050003,215.050003,5053
2019-01-09,220.000000,222.000000,216.000000,218.750000,218.750000,8804
2019-01-10,215.600006,217.500000,211.850006,213.149994,213.149994,10494
2019-01-11,215.050003,218.000000,213.350006,215.399994,215.399994,5653
2019-01-14,216.250000,217.149994,210.000000,211.550003,211.550003,8258
2019-01-15,213.649994,215.000000,212.000000,214.500000,214.500000,1978
2019-01-16,214.050003,215.949997,214.000000,214.550003,214.550003,839
2019-01-17,212.000000,243.600006,212.000000,227.449997,227.449997,132236
2019-01-18,228.000000,241.800003,228.000000,236.800003,236.800003,65860
2019-01-21,237.000000,245.699997,236.000000,238.199997,238.199997,25014
2019-01-22,240.000000,240.000000,231.149994,233.949997,233.949997,4420
2019-01-23,238.000000,238.699997,234.250000,234.699997,234.699997,5120
2019-01-24,236.949997,237.250000,232.000000,234.199997,234.199997,7424
2019-01-25,231.500000,235.500000,231.500000,234.800003,234.800003,4258
2019-01-28,235.500000,235.500000,222.000000,226.550003,226.550003,5447
2019-01-29,220.000000,228.449997,220.000000,224.000000,224.000000,3061
2019-01-30,224.050003,228.899994,220.000000,220.100006,220.100006,3553
2019-01-31,218.000000,223.899994,217.250000,219.949997,219.949997,9131
2019-02-01,218.800003,226.000000,210.000000,214.050003,214.050003,22466
2019-02-04,218.899994,219.000000,214.550003,217.250000,217.250000,5175
2019-02-05,216.699997,216.949997,210.350006,212.800003,212.800003,7026
2019-02-06,212.100006,218.500000,210.649994,216.199997,216.199997,6269
2019-02-07,212.100006,219.000000,212.050003,217.500000,217.500000,5351
2019-02-08,213.100006,220.500000,213.000000,220.050003,220.050003,3759
2019-02-11,215.300003,218.000000,215.250000,215.750000,215.750000,1758
2019-02-12,215.000000,220.300003,214.000000,217.100006,217.100006,6384
2019-02-14,215.449997,216.199997,210.050003,211.550003,211.550003,3962
2019-02-15,201.000000,204.899994,197.000000,198.149994,198.149994,18198
2019-02-18,196.149994,198.000000,189.899994,190.949997,190.949997,8324
2019-02-19,190.300003,191.250000,183.800003,185.550003,185.550003,9237
2019-02-20,185.649994,187.250000,178.000000,179.350006,179.350006,8763
2019-02-21,178.149994,184.000000,176.600006,177.750000,177.750000,15738
2019-02-22,177.600006,182.000000,176.100006,178.899994,178.899994,8037
2019-02-25,179.949997,183.000000,179.800003,180.199997,180.199997,14767
2019-02-26,177.000000,180.000000,172.149994,179.399994,179.399994,5406
2019-02-27,179.399994,182.500000,179.399994,181.449997,181.449997,10290
2019-02-28,182.500000,182.500000,179.300003,180.100006,180.100006,8495
2019-03-01,181.899994,183.000000,180.000000,181.699997,181.699997,6453
2019-03-05,182.000000,188.449997,178.000000,184.850006,184.850006,32269
2019-03-06,186.000000,196.149994,184.300003,191.000000,191.000000,32709
2019-03-07,191.500000,193.000000,185.000000,187.550003,187.550003,13086
2019-03-08,186.050003,191.899994,185.000000,188.949997,188.949997,3223
2019-03-11,188.050003,194.899994,187.000000,193.449997,193.449997,17382
2019-03-12,198.500000,198.500000,194.100006,195.149994,195.149994,12333
2019-03-13,195.100006,199.600006,190.000000,195.800003,195.800003,32444
2019-03-14,197.800003,197.800003,185.949997,193.449997,193.449997,29733
2019-03-15,208.000000,208.000000,171.949997,179.800003,179.800003,86727
2019-03-18,180.500000,190.000000,180.000000,181.949997,181.949997,45171
2019-03-19,183.000000,183.750000,181.100006,181.449997,181.449997,19291
2019-03-20,180.100006,183.250000,175.449997,179.050003,179.050003,186043
2019-03-22,179.000000,180.000000,175.550003,177.350006,177.350006,13935
2019-03-25,176.550003,176.550003,169.500000,171.449997,171.449997,16781
2019-03-26,170.149994,175.199997,168.850006,170.149994,170.149994,183901
2019-03-27,170.050003,171.800003,164.800003,166.600006,166.600006,28479
2019-03-28,166.000000,185.000000,165.100006,177.199997,177.199997,216923
2019-04-01,181.550003,185.000000,177.100006,178.500000,178.500000,28162
2019-04-02,179.199997,190.000000,178.550003,183.100006,183.100006,63716
2019-04-03,184.649994,185.850006,179.449997,179.800003,179.800003,13191
2019-04-04,178.199997,185.899994,175.300003,176.949997,176.949997,11630
2019-04-05,178.649994,181.000000,177.199997,179.699997,179.699997,4262
2019-04-08,175.500000,179.949997,173.250000,173.949997,173.949997,13484
2019-04-09,174.149994,175.350006,167.000000,171.750000,171.750000,13026
2019-04-10,170.250000,174.350006,170.250000,172.050003,172.050003,7668
2019-04-11,171.500000,177.399994,170.949997,175.050003,175.050003,6661
2019-04-12,172.050003,176.800003,172.050003,173.550003,173.550003,3129
2019-04-15,173.550003,176.300003,172.899994,173.250000,173.250000,5548
2019-04-16,171.000000,173.800003,169.800003,170.250000,170.250000,12249
2019-04-18,169.500000,172.000000,166.500000,166.800003,166.800003,9487
2019-04-22,167.000000,167.050003,163.250000,164.800003,164.800003,5102
2019-04-23,166.000000,166.000000,161.000000,161.699997,161.699997,14167
2019-04-24,161.550003,163.300003,160.649994,161.350006,161.350006,7885
2019-04-25,161.449997,163.250000,151.949997,154.050003,154.050003,26155
2019-04-26,156.000000,157.750000,154.500000,155.600006,155.600006,12457
2019-04-30,152.250000,154.300003,147.050003,148.350006,148.350006,15309
2019-05-02,147.000000,150.000000,145.500000,146.050003,146.050003,9937
2019-05-03,145.250000,147.899994,144.949997,147.000000,147.000000,10826
2019-05-06,147.500000,148.500000,146.050003,147.600006,147.600006,4073
2019-05-07,145.250000,148.550003,144.100006,144.850006,144.850006,6096
2019-05-08,144.850006,144.899994,141.000000,141.649994,141.649994,5502
2019-05-09,143.800003,143.800003,140.750000,141.300003,141.300003,3619
2019-05-10,140.649994,145.149994,140.649994,141.250000,141.250000,5223
2019-05-13,142.699997,142.899994,135.300003,136.149994,136.149994,6222
2019-05-14,136.699997,139.500000,136.000000,137.100006,137.100006,5536
2019-05-15,137.100006,138.500000,132.199997,134.899994,134.899994,9518
2019-05-16,135.100006,135.199997,132.149994,133.100006,133.100006,4915
2019-05-17,134.000000,145.600006,132.050003,132.699997,132.699997,16319
2019-05-20,135.500000,138.000000,133.000000,133.899994,133.899994,11056
2019-05-21,134.000000,135.899994,130.100006,131.750000,131.750000,8587
2019-05-22,132.399994,135.000000,130.250000,132.699997,132.699997,12574
2019-05-23,134.000000,137.699997,132.000000,132.399994,132.399994,9435
2019-05-24,132.949997,135.500000,131.100006,132.300003,132.300003,29370
2019-05-27,132.800003,140.050003,132.800003,134.949997,134.949997,39133
2019-05-28,136.000000,138.050003,133.800003,134.350006,134.350006,39199
2019-05-29,130.000000,130.000000,113.250000,114.949997,114.949997,800891
2019-05-30,117.550003,117.900002,108.199997,111.699997,111.699997,214560
2019-05-31,113.400002,113.400002,110.349998,111.099998,111.099998,34356
2019-06-03,112.000000,121.500000,108.199997,114.449997,114.449997,113096
2019-06-04,116.000000,116.400002,109.500000,110.000000,110.000000,44965
2019-06-06,107.599998,110.750000,104.050003,104.550003,104.550003,114011
2019-06-07,104.250000,105.500000,101.000000,102.750000,102.750000,27681
2019-06-10,103.199997,108.150002,103.199997,104.750000,104.750000,69026
2019-06-11,104.900002,104.900002,98.650002,99.599998,99.599998,69756
2019-06-12,97.500000,99.550003,94.750000,95.000000,95.000000,95097
2019-06-13,95.800003,95.800003,90.000000,90.550003,90.550003,30636
2019-06-14,90.849998,90.849998,86.000000,86.949997,86.949997,35734
2019-06-17,84.250000,87.000000,81.500000,84.599998,84.599998,38829
2019-06-18,83.500000,97.400002,83.500000,93.300003,93.300003,189111
2019-06-19,93.500000,95.699997,87.000000,92.000000,92.000000,67877
2019-06-20,90.550003,91.750000,87.050003,89.849998,89.849998,33703
2019-06-21,87.250000,91.650002,84.500000,88.400002,88.400002,32788
2019-06-24,87.599998,90.150002,87.050003,87.900002,87.900002,14073
2019-06-25,86.099998,89.400002,86.099998,86.599998,86.599998,11869
2019-06-26,86.050003,89.250000,86.050003,88.099998,88.099998,12262
2019-06-27,89.949997,89.949997,86.300003,87.099998,87.099998,14898
2019-06-28,85.699997,88.000000,85.699997,87.250000,87.250000,13511
2019-07-01,85.650002,88.500000,85.650002,86.800003,86.800003,5623
2019-07-02,86.849998,92.400002,86.849998,87.300003,87.300003,52238
2019-07-03,88.000000,88.000000,85.599998,86.250000,86.250000,8528
2019-07-04,85.550003,87.250000,85.050003,85.650002,85.650002,10955
2019-07-05,86.000000,87.000000,83.449997,83.849998,83.849998,11168
2019-07-08,82.050003,85.000000,76.300003,79.349998,79.349998,17075
2019-07-09,79.500000,80.349998,78.449997,79.099998,79.099998,7427
2019-07-10,78.449997,80.000000,77.250000,78.000000,78.000000,5606
2019-07-11,78.050003,78.699997,73.550003,74.300003,74.300003,23462
2019-07-12,77.000000,77.000000,73.000000,73.849998,73.849998,8582
2019-07-15,74.000000,75.550003,73.400002,74.250000,74.250000,9131
2019-07-16,78.900002,78.900002,72.150002,72.349998,72.349998,12789
2019-07-17,73.000000,73.449997,71.449997,71.900002,71.900002,23457
2019-07-18,71.849998,72.199997,67.000000,69.849998,69.849998,33597
2019-07-19,70.949997,70.949997,68.349998,68.949997,68.949997,18438
2019-07-22,70.000000,70.000000,68.349998,68.900002,68.900002,22507
2019-07-23,68.900002,69.900002,68.050003,68.449997,68.449997,29260
2019-07-24,68.349998,69.349998,66.150002,67.250000,67.250000,13369
2019-07-25,66.000000,71.099998,65.800003,68.300003,68.300003,20861
2019-07-26,67.000000,70.500000,67.000000,69.550003,69.550003,6000
2019-07-29,71.199997,71.250000,66.400002,67.000000,67.000000,6667
2019-07-30,67.099998,69.949997,65.050003,65.300003,65.300003,6086
2019-07-31,65.000000,66.400002,63.099998,63.400002,63.400002,20772
2019-08-01,65.900002,65.900002,62.099998,63.099998,63.099998,6189
2019-08-02,62.549999,64.800003,60.799999,62.549999,62.549999,7222
2019-08-05,62.400002,63.000000,59.099998,60.549999,60.549999,20589
2019-08-06,60.000000,65.800003,60.000000,63.250000,63.250000,28866
2019-08-07,63.099998,64.000000,59.799999,60.349998,60.349998,18407
2019-08-08,62.700001,62.700001,58.000000,58.849998,58.849998,20653
2019-08-09,58.650002,62.500000,58.599998,60.200001,60.200001,51924
2019-08-13,61.299999,61.500000,57.000000,57.700001,57.700001,103091
2019-08-14,57.099998,57.900002,56.500000,56.650002,56.650002,36137
2019-08-16,56.549999,56.799999,54.349998,54.700001,54.700001,30455
2019-08-19,54.049999,56.500000,51.950001,54.000000,54.000000,90624
2019-08-20,54.000000,54.950001,53.200001,53.549999,53.549999,13939
2019-08-21,53.549999,54.250000,52.299999,52.700001,52.700001,48433
2019-08-22,53.650002,53.650002,47.349998,48.150002,48.150002,69387
2019-08-23,47.200001,57.750000,47.150002,57.750000,57.750000,93792
2019-08-26,62.900002,68.699997,58.150002,61.549999,61.549999,270308
2019-08-27,60.700001,70.000000,59.099998,63.099998,63.099998,157051
2019-08-28,63.049999,70.000000,61.500000,65.300003,65.300003,109354
2019-08-29,66.599998,69.699997,63.250000,65.300003,65.300003,66640
2019-08-30,65.000000,65.800003,63.000000,63.950001,63.950001,21588
2019-09-03,63.950001,66.250000,61.500000,62.049999,62.049999,28704
2019-09-04,63.049999,64.500000,60.000000,62.049999,62.049999,19157
2019-09-05,61.549999,63.900002,61.549999,63.500000,63.500000,6656
2019-09-06,63.799999,66.550003,63.299999,65.900002,65.900002,13741
2019-09-09,67.849998,69.000000,64.500000,65.000000,65.000000,57237
2019-09-11,66.000000,67.500000,64.349998,64.849998,64.849998,37295
2019-09-12,65.000000,69.800003,60.000000,63.549999,63.549999,73569
2019-09-13,61.250000,63.849998,61.200001,62.799999,62.799999,25110
2019-09-16,62.150002,68.500000,62.049999,66.150002,66.150002,33467
2019-09-17,66.800003,69.000000,63.099998,63.700001,63.700001,22203
2019-09-18,64.050003,66.050003,63.099998,64.550003,64.550003,59503
2019-09-19,66.550003,66.599998,62.599998,63.400002,63.400002,8231
2019-09-20,62.700001,66.050003,62.099998,64.699997,64.699997,58458
2019-09-23,66.000000,66.800003,62.200001,63.200001,63.200001,138003
2019-09-24,64.849998,65.550003,62.250000,65.099998,65.099998,64555
2019-09-25,65.250000,67.000000,64.000000,64.349998,64.349998,17935
2019-09-26,61.700001,65.500000,61.500000,62.150002,62.150002,21981
2019-09-27,62.200001,67.699997,60.950001,66.099998,66.099998,140621
2019-09-30,66.900002,67.300003,61.099998,62.750000,62.750000,76488
2019-10-01,62.549999,63.799999,60.200001,60.700001,60.700001,35144
2019-10-03,61.200001,63.250000,61.200001,63.000000,63.000000,8678
2019-10-04,63.750000,66.000000,62.650002,63.250000,63.250000,12313
2019-10-07,63.000000,63.299999,61.099998,61.099998,61.099998,22282
2019-10-09,61.200001,62.700001,60.000000,60.349998,60.349998,16752
2019-10-10,60.049999,61.950001,59.099998,60.950001,60.950001,33896
2019-10-11,60.200001,61.650002,59.099998,59.700001,59.700001,6931
2019-10-14,60.099998,61.000000,57.650002,59.950001,59.950001,7945
2019-10-15,60.250000,62.500000,59.750000,61.900002,61.900002,25767
2019-10-16,62.549999,62.700001,61.000000,61.049999,61.049999,3236
2019-10-17,60.599998,60.799999,57.349998,58.700001,58.700001,38516
2019-10-18,58.150002,62.450001,58.150002,61.700001,61.700001,11740
2019-10-22,62.900002,62.900002,58.799999,62.150002,62.150002,10366
2019-10-23,61.000000,62.400002,60.250000,61.250000,61.250000,1817
2019-10-24,61.000000,61.400002,57.549999,58.049999,58.049999,18964
2019-10-25,60.250000,61.400002,58.349998,60.049999,60.049999,14615
2019-10-27,null,null,null,null,null,null
2019-10-29,63.799999,63.799999,60.900002,61.099998,61.099998,7876
2019-10-30,61.150002,62.500000,60.000000,60.450001,60.450001,6531
2019-10-31,60.250000,61.700001,60.099998,60.950001,60.950001,7698
2019-11-01,60.400002,62.500000,60.299999,61.849998,61.849998,5694
2019-11-04,62.450001,70.000000,61.849998,69.300003,69.300003,126423
2019-11-05,71.900002,74.900002,70.099998,71.500000,71.500000,71061
2019-11-06,71.699997,72.000000,66.199997,67.300003,67.300003,26158
2019-11-07,67.300003,69.900002,64.099998,65.349998,65.349998,33630
2019-11-08,65.349998,72.000000,62.299999,71.599998,71.599998,87815
2019-11-11,73.650002,77.699997,71.699997,76.400002,76.400002,110562
2019-11-13,75.000000,76.150002,70.150002,75.300003,75.300003,105088
2019-11-14,75.300003,75.900002,73.000000,74.900002,74.900002,18378
2019-11-15,74.050003,75.900002,70.150002,71.000000,71.000000,20099
2019-11-18,70.199997,74.949997,68.300003,72.349998,72.349998,19161
2019-11-19,72.300003,77.900002,71.150002,75.099998,75.099998,37111
2019-11-20,74.099998,90.099998,74.099998,90.099998,90.099998,257314
2019-11-21,99.000000,102.400002,88.300003,96.550003,96.550003,319060
2019-11-22,96.550003,98.400002,90.250000,91.699997,91.699997,36665
2019-11-25,91.699997,98.000000,88.000000,95.750000,95.750000,59668
2019-11-26,93.400002,99.150002,93.400002,96.300003,96.300003,57966
2019-11-27,96.000000,98.949997,94.300003,96.949997,96.949997,19593
2019-11-28,95.000000,99.900002,95.000000,98.500000,98.500000,23053
2019-11-29,98.000000,99.000000,94.699997,97.500000,97.500000,13447
2019-12-02,97.250000,97.250000,93.099998,95.599998,95.599998,11794
2019-12-03,94.349998,95.449997,90.099998,93.550003,93.550003,12320
2019-12-04,92.050003,93.250000,91.000000,91.849998,91.849998,7166
2019-12-05,92.900002,95.000000,90.250000,92.550003,92.550003,18631
2019-12-06,93.050003,93.099998,92.750000,93.050003,93.050003,10648
2019-12-09,91.199997,92.500000,84.849998,89.349998,89.349998,16322
2019-12-10,91.900002,91.900002,84.900002,90.000000,90.000000,6851
2019-12-11,88.050003,90.000000,85.500000,85.500000,85.500000,12266
2019-12-12,88.599998,88.750000,81.449997,83.750000,83.750000,4309
2019-12-13,84.000000,87.400002,82.500000,84.000000,84.000000,1032
2019-12-16,87.849998,88.199997,85.000000,88.199997,88.199997,9341
2019-12-17,85.150002,91.500000,85.150002,89.099998,89.099998,5074
2019-12-18,87.699997,91.000000,86.199997,89.949997,89.949997,7774
2019-12-19,89.949997,89.949997,86.500000,87.300003,87.300003,1717
2019-12-20,88.949997,88.949997,82.949997,86.599998,86.599998,2459
2019-12-23,84.199997,87.849998,84.199997,86.650002,86.650002,3302
2019-12-24,84.150002,90.000000,84.050003,85.800003,85.800003,6778
2019-12-26,85.500000,90.050003,85.400002,87.900002,87.900002,5023
2019-12-27,90.000000,92.250000,86.099998,91.849998,91.849998,8930
2019-12-30,87.500000,92.300003,87.500000,90.500000,90.500000,1841
2019-12-31,89.050003,91.650002,88.800003,89.150002,89.150002,7067
2020-01-01,91.500000,91.849998,87.500000,88.500000,88.500000,607
2020-01-02,87.550003,91.349998,85.449997,87.750000,87.750000,1461
2020-01-03,91.800003,91.800003,87.099998,88.449997,88.449997,3933
2020-01-06,84.300003,88.000000,84.300003,86.099998,86.099998,1935
2020-01-07,85.050003,89.000000,85.050003,86.500000,86.500000,773
2020-01-08,84.550003,87.500000,82.199997,86.000000,86.000000,6927
2020-01-09,85.300003,90.300003,85.300003,90.050003,90.050003,11899
2020-01-10,93.949997,94.000000,88.000000,89.750000,89.750000,3273
2020-01-13,89.750000,90.949997,89.750000,89.949997,89.949997,1101
2020-01-14,89.449997,91.800003,89.449997,89.750000,89.750000,2633
2020-01-15,89.400002,90.849998,88.500000,90.599998,90.599998,2090
2020-01-16,89.050003,91.550003,88.150002,90.300003,90.300003,7223
2020-01-17,90.300003,91.849998,89.500000,91.500000,91.500000,6149
2020-01-20,91.949997,93.000000,87.349998,90.599998,90.599998,12788
2020-01-21,91.199997,94.900002,90.000000,90.449997,90.449997,3826
2020-01-22,88.500000,90.750000,88.300003,88.949997,88.949997,1533
2020-01-23,86.500000,90.699997,86.349998,88.300003,88.300003,798
2020-01-24,88.300003,90.000000,87.750000,88.550003,88.550003,3015
2020-01-27,90.400002,90.400002,87.000000,90.000000,90.000000,45230
2020-01-28,90.000000,92.250000,87.250000,92.000000,92.000000,8371
2020-01-29,89.199997,92.500000,89.199997,90.900002,90.900002,959
2020-01-30,87.550003,91.800003,87.550003,88.800003,88.800003,695
2020-01-31,85.550003,89.449997,84.400002,87.300003,87.300003,3894
2020-02-03,84.000000,87.000000,84.000000,86.400002,86.400002,3679
2020-02-04,83.300003,89.000000,83.300003,88.099998,88.099998,1900
2020-02-05,85.599998,88.949997,83.699997,83.699997,83.699997,21492
2020-02-06,83.400002,83.800003,80.550003,81.500000,81.500000,37552
2020-02-07,81.000000,83.900002,78.000000,80.000000,80.000000,21682
2020-02-10,78.000000,80.900002,78.000000,79.050003,79.050003,5793
2020-02-11,78.000000,80.000000,77.000000,77.900002,77.900002,3527
2020-02-12,76.599998,78.000000,74.050003,76.250000,76.250000,7632
2020-02-13,72.500000,76.800003,72.500000,75.000000,75.000000,3206
2020-02-14,75.099998,75.500000,73.500000,75.500000,75.500000,4829
2020-02-17,75.800003,75.800003,72.099998,72.349998,72.349998,3475
2020-02-18,72.000000,73.949997,70.150002,71.000000,71.000000,30406
2020-02-19,70.250000,72.949997,70.250000,72.849998,72.849998,16010
2020-02-20,69.650002,73.000000,69.650002,72.800003,72.800003,6881
2020-02-24,70.550003,73.000000,69.599998,71.949997,71.949997,9183
2020-02-25,74.699997,74.699997,71.150002,73.800003,73.800003,9117
2020-02-26,72.000000,73.500000,70.599998,72.599998,72.599998,1777
2020-02-27,72.550003,72.949997,70.000000,70.500000,70.500000,25939
2020-02-28,70.500000,71.900002,69.000000,70.949997,70.949997,7428
2020-03-02,74.250000,74.250000,68.050003,69.150002,69.150002,6393
2020-03-03,72.000000,72.000000,65.699997,65.800003,65.800003,34566
2020-03-04,62.549999,68.849998,62.549999,66.650002,66.650002,14425
2020-03-05,69.900002,69.949997,67.000000,67.500000,67.500000,19824
2020-03-06,67.000000,68.849998,64.150002,64.150002,64.150002,35078
2020-03-09,64.050003,64.050003,60.950001,60.950001,60.950001,128415
2020-03-11,63.000000,63.000000,58.000000,59.000000,59.000000,14609
2020-03-12,59.900002,59.900002,56.049999,56.049999,56.049999,33664
2020-03-13,56.000000,58.799999,53.250000,56.549999,56.549999,19032
2020-03-16,57.400002,58.200001,53.750000,53.849998,53.849998,23685
2020-03-17,55.000000,55.000000,51.200001,52.049999,52.049999,9000
2020-03-18,54.549999,54.549999,50.000000,50.700001,50.700001,202074
2020-03-19,50.000000,51.450001,48.200001,48.200001,48.200001,11502
2020-03-20,50.000000,50.000000,45.799999,45.799999,45.799999,78103
2020-03-23,43.599998,45.799999,43.549999,43.549999,43.549999,10498
2020-03-24,41.400002,41.400002,41.400002,41.400002,41.400002,5917
2020-03-25,39.349998,39.349998,39.349998,39.349998,39.349998,14476
2020-03-26,39.299999,41.299999,37.400002,37.450001,37.450001,31908
2020-03-27,37.500000,39.299999,35.599998,35.650002,35.650002,64108
2020-03-30,35.950001,37.400002,33.900002,37.400002,37.400002,39992
2020-03-31,39.250000,39.250000,36.950001,38.799999,38.799999,65624
2020-04-01,38.849998,40.700001,38.799999,39.799999,39.799999,66002
2020-04-03,41.000000,41.000000,38.299999,39.049999,39.049999,22313
2020-04-07,39.650002,40.150002,38.599998,39.099998,39.099998,71932
2020-04-08,39.099998,40.000000,38.200001,39.349998,39.349998,24696
2020-04-09,40.750000,40.750000,38.000000,39.000000,39.000000,76517
2020-04-13,40.400002,40.400002,38.099998,39.049999,39.049999,62926
2020-04-15,40.500000,40.650002,38.099998,38.950001,38.950001,92341
2020-04-16,39.799999,39.799999,37.049999,37.599998,37.599998,64699
2020-04-17,38.900002,39.450001,38.049999,39.450001,39.450001,52614
2020-04-20,40.900002,41.400002,40.049999,41.400002,41.400002,28140
2020-04-21,43.299999,43.450001,41.650002,43.450001,43.450001,27352
2020-04-22,45.599998,45.599998,45.599998,45.599998,45.599998,10028
2020-04-23,47.849998,47.849998,47.849998,47.849998,47.849998,6136
2020-04-24,50.200001,50.200001,49.000000,50.200001,50.200001,36044
2020-04-27,52.700001,52.700001,52.700001,52.700001,52.700001,6987
2020-04-28,55.299999,55.299999,55.299999,55.299999,55.299999,6681
2020-04-29,58.049999,58.049999,52.549999,53.549999,53.549999,202491
2020-04-30,55.549999,56.200001,50.900002,56.200001,56.200001,133988
2020-05-04,56.200001,57.500000,55.000000,56.650002,56.650002,43151
2020-05-05,56.650002,58.700001,54.900002,55.950001,55.950001,35719
2020-05-06,55.950001,56.650002,53.599998,53.950001,53.950001,19294
2020-05-07,54.950001,54.950001,53.000000,54.049999,54.049999,4388
2020-05-08,56.000000,56.500000,51.349998,54.900002,54.900002,13356
2020-05-11,54.900002,54.900002,52.200001,52.200001,52.200001,10145
2020-05-12,51.099998,51.099998,49.599998,49.799999,49.799999,10620
2020-05-13,52.200001,52.200001,48.000000,49.450001,49.450001,9650
2020-05-14,49.450001,50.900002,48.950001,49.500000,49.500000,3699
2020-05-15,50.000000,50.000000,48.049999,49.299999,49.299999,3094
2020-05-18,46.849998,49.799999,46.849998,47.549999,47.549999,6879
2020-05-19,47.000000,47.500000,45.549999,45.900002,45.900002,9287
2020-05-20,45.750000,45.900002,44.200001,45.299999,45.299999,5764
2020-05-21,47.500000,47.500000,45.049999,46.400002,46.400002,4853
2020-05-22,46.400002,47.450001,46.000000,46.950001,46.950001,2018
2020-05-26,47.000000,48.000000,44.650002,44.950001,44.950001,9478
2020-05-27,44.200001,45.900002,43.000000,43.650002,43.650002,4559
2020-05-28,43.650002,45.099998,41.599998,42.799999,42.799999,33061
2020-05-29,43.000000,43.000000,41.099998,42.450001,42.450001,10534
2020-06-01,44.500000,44.549999,42.549999,43.799999,43.799999,24051
2020-06-02,45.500000,45.650002,42.000000,44.349998,44.349998,17957
2020-06-03,43.000000,45.549999,43.000000,44.599998,44.599998,42756
2020-06-04,45.900002,45.900002,44.299999,44.950001,44.950001,14985
2020-06-05,45.849998,47.150002,44.650002,46.950001,46.950001,48083
2020-06-08,48.950001,49.250000,47.000000,47.450001,47.450001,24983
2020-06-09,48.900002,48.900002,46.049999,46.599998,46.599998,9981
2020-06-10,46.599998,47.900002,44.299999,46.650002,46.650002,17830
2020-06-11,46.599998,46.599998,44.750000,45.049999,45.049999,12065
2020-06-12,42.799999,44.849998,42.799999,44.549999,44.549999,28559
2020-06-15,45.000000,45.000000,43.200001,43.650002,43.650002,6753
2020-06-16,43.549999,45.799999,42.900002,44.150002,44.150002,40019
2020-06-17,44.599998,45.950001,43.150002,43.599998,43.599998,9889
2020-06-18,44.400002,45.000000,43.099998,44.450001,44.450001,21675
2020-06-19,45.000000,45.849998,43.750000,44.150002,44.150002,80667
2020-06-22,43.200001,45.700001,43.150002,44.000000,44.000000,26318
2020-06-23,44.000000,45.000000,43.099998,43.549999,43.549999,64810
2020-06-24,44.849998,45.700001,43.750000,44.049999,44.049999,56321
2020-06-25,44.099998,45.799999,43.650002,44.000000,44.000000,28085
2020-06-26,44.000000,45.000000,43.299999,43.950001,43.950001,41126
2020-06-29,43.150002,44.650002,43.150002,43.299999,43.299999,30075
2020-06-30,43.099998,44.349998,43.000000,43.250000,43.250000,12548
2020-07-01,42.099998,45.400002,42.099998,45.400002,45.400002,126565
2020-07-02,47.650002,47.650002,47.000000,47.650002,47.650002,118793
2020-07-03,49.299999,50.000000,45.500000,49.349998,49.349998,104746
2020-07-06,49.250000,51.500000,48.099998,49.450001,49.450001,65665
2020-07-07,49.000000,51.799999,48.200001,51.150002,51.150002,50299
2020-07-08,51.000000,51.500000,49.150002,50.700001,50.700001,46282
2020-07-09,52.500000,53.200001,52.500000,53.200001,53.200001,57040
2020-07-10,55.099998,55.849998,54.000000,55.849998,55.849998,29878
2020-07-13,58.599998,58.599998,53.150002,54.349998,54.349998,55796
2020-07-14,56.750000,56.750000,52.000000,54.000000,54.000000,22672
2020-07-15,54.000000,54.000000,52.049999,52.950001,52.950001,32526
2020-07-16,52.900002,53.200001,51.950001,53.000000,53.000000,35797
2020-07-17,52.450001,53.400002,50.799999,51.450001,51.450001,49638
2020-07-20,51.450001,53.000000,50.000000,50.250000,50.250000,16408
2020-07-21,52.000000,52.349998,47.750000,47.750000,47.750000,55072
2020-07-22,45.849998,49.450001,45.849998,47.000000,47.000000,20977
2020-07-23,47.000000,47.500000,45.500000,46.349998,46.349998,64914
2020-07-24,46.349998,47.500000,45.500000,47.049999,47.049999,7668
2020-07-27,46.049999,47.849998,45.250000,46.950001,46.950001,14801
2020-07-28,46.150002,48.000000,45.000000,46.450001,46.450001,22189
